date,base,quote,rate
2012-04-06,EUR,BRL,2.4006
2012-04-07,EUR,BRL,2.399
2012-04-09,EUR,BRL,2.3938
2012-04-10,EUR,BRL,2.3887
2012-04-11,EUR,BRL,2.4011
2012-04-12,EUR,BRL,2.4081
2012-04-13,EUR,BRL,2.4086
2012-04-14,EUR,BRL,2.4079
2012-04-16,EUR,BRL,2.4023
2012-04-17,EUR,BRL,2.4198
2012-04-18,EUR,BRL,2.4378
2012-04-19,EUR,BRL,2.4566
2012-04-20,EUR,BRL,2.4656
2012-04-21,EUR,BRL,2.4674
2012-04-23,EUR,BRL,2.4688
2012-04-24,EUR,BRL,2.4709
2012-04-25,EUR,BRL,2.4762
2012-04-26,EUR,BRL,2.484
2012-04-27,EUR,BRL,2.4904
2012-04-28,EUR,BRL,2.4906
2012-04-30,EUR,BRL,2.4942
2012-05-01,EUR,BRL,2.5
2012-05-02,EUR,BRL,2.5141
2012-05-03,EUR,BRL,2.5261
2012-05-04,EUR,BRL,2.5168
2012-05-05,EUR,BRL,2.5166
2012-05-07,EUR,BRL,2.5119
2012-05-08,EUR,BRL,2.5093
2012-05-09,EUR,BRL,2.5231
2012-05-10,EUR,BRL,2.5379
2012-05-11,EUR,BRL,2.5282
2012-05-12,EUR,BRL,2.527
2012-05-14,EUR,BRL,2.537
2012-05-15,EUR,BRL,2.5463
2012-05-16,EUR,BRL,2.545
2012-05-17,EUR,BRL,2.5425
2012-05-18,EUR,BRL,2.5472
2012-05-19,EUR,BRL,2.5475
2012-05-21,EUR,BRL,2.5771
2012-05-22,EUR,BRL,2.6025
2012-05-23,EUR,BRL,2.626
2012-05-24,EUR,BRL,2.5768
2012-05-25,EUR,BRL,2.5474
2012-05-26,EUR,BRL,2.5464
2012-05-28,EUR,BRL,2.5161
2012-05-29,EUR,BRL,2.4928
2012-05-30,EUR,BRL,2.4985
2012-05-31,EUR,BRL,2.5027
2012-06-01,EUR,BRL,2.5066
2012-06-02,EUR,BRL,2.5055
2012-06-04,EUR,BRL,2.5275
2012-06-05,EUR,BRL,2.5457
2012-06-06,EUR,BRL,2.5313
2012-06-07,EUR,BRL,2.5436
2012-06-08,EUR,BRL,2.5413
2012-06-09,EUR,BRL,2.5399
2012-06-11,EUR,BRL,2.5453
2012-06-12,EUR,BRL,2.5645
2012-06-13,EUR,BRL,2.5762
2012-06-14,EUR,BRL,2.5923
2012-06-15,EUR,BRL,2.5906
2012-06-16,EUR,BRL,2.5917
2012-06-18,EUR,BRL,2.5933
2012-06-19,EUR,BRL,2.5901
2012-06-20,EUR,BRL,2.5757
2012-06-21,EUR,BRL,2.5733
2012-06-22,EUR,BRL,2.5804
2012-06-23,EUR,BRL,2.5789
2012-06-25,EUR,BRL,2.5858
2012-06-26,EUR,BRL,2.583
2012-06-27,EUR,BRL,2.5881
2012-06-28,EUR,BRL,2.5916
2012-06-29,EUR,BRL,2.5851
2012-06-30,EUR,BRL,2.5859
2012-07-02,EUR,BRL,2.5537
2012-07-03,EUR,BRL,2.5238
2012-07-04,EUR,BRL,2.537
2012-07-05,EUR,BRL,2.539
2012-07-06,EUR,BRL,2.5211
2012-07-07,EUR,BRL,2.5179
2012-07-09,EUR,BRL,2.5045
2012-07-10,EUR,BRL,2.506
2012-07-11,EUR,BRL,2.502
2012-07-12,EUR,BRL,2.4994
2012-07-13,EUR,BRL,2.4936
2012-07-14,EUR,BRL,2.4931
2012-07-16,EUR,BRL,2.4963
2012-07-17,EUR,BRL,2.4999
2012-07-18,EUR,BRL,2.4905
2012-07-19,EUR,BRL,2.4873
2012-07-20,EUR,BRL,2.4783
2012-07-21,EUR,BRL,2.4766
2012-07-23,EUR,BRL,2.4657
2012-07-24,EUR,BRL,2.4729
2012-07-25,EUR,BRL,2.4746
2012-07-26,EUR,BRL,2.4773
2012-07-27,EUR,BRL,2.4835
2012-07-28,EUR,BRL,2.4849
2012-07-30,EUR,BRL,2.4901
2012-07-31,EUR,BRL,2.5044
2012-08-01,EUR,BRL,2.5181
2012-08-02,EUR,BRL,2.5081
2012-08-03,EUR,BRL,2.4997
2012-08-04,EUR,BRL,2.4998
2012-08-06,EUR,BRL,2.5098
2012-08-07,EUR,BRL,2.517
2012-08-08,EUR,BRL,2.5131
2012-08-09,EUR,BRL,2.4991
2012-08-10,EUR,BRL,2.4839
2012-08-11,EUR,BRL,2.4826
2012-08-13,EUR,BRL,2.4855
2012-08-14,EUR,BRL,2.4973
2012-08-15,EUR,BRL,2.4951
2012-08-16,EUR,BRL,2.4877
2012-08-17,EUR,BRL,2.4915
2012-08-18,EUR,BRL,2.4923
2012-08-20,EUR,BRL,2.4894
2012-08-21,EUR,BRL,2.4969
2012-08-22,EUR,BRL,2.5111
2012-08-23,EUR,BRL,2.5263
2012-08-24,EUR,BRL,2.5363
2012-08-25,EUR,BRL,2.5361
2012-08-27,EUR,BRL,2.5369
2012-08-28,EUR,BRL,2.5472
2012-08-29,EUR,BRL,2.5638
2012-08-30,EUR,BRL,2.5665
2012-08-31,EUR,BRL,2.5644
2012-09-03,EUR,BRL,2.5589
2012-09-04,EUR,BRL,2.5621
2012-09-05,EUR,BRL,2.5645
2012-09-06,EUR,BRL,2.5698
2012-09-07,EUR,BRL,2.5718
2012-09-08,EUR,BRL,2.5723
2012-09-10,EUR,BRL,2.5869
2012-09-11,EUR,BRL,2.586
2012-09-12,EUR,BRL,2.5954
2012-09-13,EUR,BRL,2.6111
2012-09-14,EUR,BRL,2.6265
2012-09-15,EUR,BRL,2.6293
2012-09-17,EUR,BRL,2.641
2012-09-18,EUR,BRL,2.6528
2012-09-19,EUR,BRL,2.6413
2012-09-20,EUR,BRL,2.6314
2012-09-21,EUR,BRL,2.6299
2012-09-22,EUR,BRL,2.6302
2012-09-24,EUR,BRL,2.6259
2012-09-25,EUR,BRL,2.6213
2012-09-26,EUR,BRL,2.6197
2012-09-27,EUR,BRL,2.6199
2012-09-28,EUR,BRL,2.6232
2012-09-29,EUR,BRL,2.6234
2012-10-01,EUR,BRL,2.6156
2012-10-02,EUR,BRL,2.6172
2012-10-03,EUR,BRL,2.6183
2012-10-04,EUR,BRL,2.6176
2012-10-05,EUR,BRL,2.6272
2012-10-06,EUR,BRL,2.6281
2012-10-08,EUR,BRL,2.6357
2012-10-09,EUR,BRL,2.6301
2012-10-10,EUR,BRL,2.6227
2012-10-11,EUR,BRL,2.6271
2012-10-12,EUR,BRL,2.6394
2012-10-13,EUR,BRL,2.6411
2012-10-15,EUR,BRL,2.641
2012-10-16,EUR,BRL,2.6436
2012-10-17,EUR,BRL,2.6573
2012-10-18,EUR,BRL,2.6587
2012-10-19,EUR,BRL,2.6492
2012-10-20,EUR,BRL,2.6488
2012-10-22,EUR,BRL,2.6445
2012-10-23,EUR,BRL,2.6418
2012-10-24,EUR,BRL,2.6312
2012-10-25,EUR,BRL,2.6305
2012-10-26,EUR,BRL,2.6248
2012-10-29,EUR,BRL,2.6207
2012-10-30,EUR,BRL,2.6269
2012-10-31,EUR,BRL,2.6338
2012-11-01,EUR,BRL,2.6334
2012-11-02,EUR,BRL,2.624
2012-11-03,EUR,BRL,2.6229
2012-11-05,EUR,BRL,2.6068
2012-11-06,EUR,BRL,2.6028
2012-11-07,EUR,BRL,2.604
2012-11-08,EUR,BRL,2.5964
2012-11-09,EUR,BRL,2.6043
2012-11-10,EUR,BRL,2.6037
2012-11-12,EUR,BRL,2.6058
2012-11-13,EUR,BRL,2.6116
2012-11-14,EUR,BRL,2.6213
2012-11-15,EUR,BRL,2.6321
2012-11-16,EUR,BRL,2.637
2012-11-17,EUR,BRL,2.6367
2012-11-19,EUR,BRL,2.6502
2012-11-20,EUR,BRL,2.6578
2012-11-21,EUR,BRL,2.6652
2012-11-22,EUR,BRL,2.682
2012-11-23,EUR,BRL,2.7002
2012-11-24,EUR,BRL,2.7017
2012-11-26,EUR,BRL,2.6986
2012-11-27,EUR,BRL,2.6956
2012-11-28,EUR,BRL,2.6935
2012-11-29,EUR,BRL,2.7088
2012-11-30,EUR,BRL,2.7264
2012-12-01,EUR,BRL,2.7267
2012-12-03,EUR,BRL,2.7542
2012-12-04,EUR,BRL,2.759
2012-12-05,EUR,BRL,2.7598
2012-12-06,EUR,BRL,2.7294
2012-12-07,EUR,BRL,2.7003
2012-12-08,EUR,BRL,2.6983
2012-12-10,EUR,BRL,2.6859
2012-12-11,EUR,BRL,2.6911
2012-12-12,EUR,BRL,2.7029
2012-12-13,EUR,BRL,2.7103
2012-12-14,EUR,BRL,2.7227
2012-12-15,EUR,BRL,2.7234
2012-12-17,EUR,BRL,2.7421
2012-12-18,EUR,BRL,2.7544
2012-12-19,EUR,BRL,2.7588
2012-12-20,EUR,BRL,2.7421
2012-12-21,EUR,BRL,2.7366
2012-12-22,EUR,BRL,2.7365
2012-12-24,EUR,BRL,2.7392
2012-12-25,EUR,BRL,2.741
2012-12-26,EUR,BRL,2.7364
2012-12-27,EUR,BRL,2.7208
2012-12-28,EUR,BRL,2.7065
2012-12-29,EUR,BRL,2.7055
2012-12-30,EUR,BRL,2.7054
2012-12-31,EUR,BRL,2.7036
2013-01-01,EUR,BRL,2.7022
2013-01-02,EUR,BRL,2.7066
2013-01-03,EUR,BRL,2.6922
2013-01-04,EUR,BRL,2.6727
2013-01-07,EUR,BRL,2.6572
2013-01-08,EUR,BRL,2.6605
2013-01-09,EUR,BRL,2.6649
2013-01-10,EUR,BRL,2.6688
2013-01-11,EUR,BRL,2.6887
2013-01-12,EUR,BRL,2.691
2013-01-14,EUR,BRL,2.7097
2013-01-15,EUR,BRL,2.7149
2013-01-16,EUR,BRL,2.7087
2013-01-17,EUR,BRL,2.716
2013-01-18,EUR,BRL,2.723
2013-01-19,EUR,BRL,2.7235
2013-01-21,EUR,BRL,2.7189
2013-01-22,EUR,BRL,2.724
2013-01-23,EUR,BRL,2.7205
2013-01-24,EUR,BRL,2.7149
2013-01-25,EUR,BRL,2.7213
2013-01-26,EUR,BRL,2.7223
2013-01-28,EUR,BRL,2.7265
2013-01-29,EUR,BRL,2.6974
2013-01-30,EUR,BRL,2.6895
2013-01-31,EUR,BRL,2.6964
2013-02-01,EUR,BRL,2.7035
2013-02-02,EUR,BRL,2.7042
2013-02-04,EUR,BRL,2.7052
2013-02-05,EUR,BRL,2.6933
2013-02-06,EUR,BRL,2.691
2013-02-07,EUR,BRL,2.6846
2013-02-08,EUR,BRL,2.6496
2013-02-09,EUR,BRL,2.6472
2013-02-11,EUR,BRL,2.637
2013-02-12,EUR,BRL,2.6424
2013-02-13,EUR,BRL,2.6499
2013-02-14,EUR,BRL,2.6366
2013-02-15,EUR,BRL,2.6198
2013-02-16,EUR,BRL,2.6186
2013-02-18,EUR,BRL,2.6241
2013-02-19,EUR,BRL,2.622
2013-02-20,EUR,BRL,2.622
2013-02-21,EUR,BRL,2.6086
2013-02-22,EUR,BRL,2.6022
2013-02-23,EUR,BRL,2.6023
2013-02-25,EUR,BRL,2.6072
2013-02-26,EUR,BRL,2.5995
2013-02-27,EUR,BRL,2.5941
2013-02-28,EUR,BRL,2.5948
2013-03-01,EUR,BRL,2.5883
2013-03-02,EUR,BRL,2.5869
2013-03-04,EUR,BRL,2.5806
2013-03-05,EUR,BRL,2.5738
2013-03-06,EUR,BRL,2.5682
2013-03-07,EUR,BRL,2.5644
2013-03-08,EUR,BRL,2.5628
2013-03-11,EUR,BRL,2.5451
2013-03-12,EUR,BRL,2.549
2013-03-13,EUR,BRL,2.5564
2013-03-14,EUR,BRL,2.5538
2013-03-15,EUR,BRL,2.567
2013-03-16,EUR,BRL,2.5683
2013-03-18,EUR,BRL,2.5703
2013-03-19,EUR,BRL,2.5678
2013-03-20,EUR,BRL,2.5653
2013-03-21,EUR,BRL,2.5729
2013-03-22,EUR,BRL,2.5913
2013-03-23,EUR,BRL,2.5924
2013-03-25,EUR,BRL,2.6042
2013-03-26,EUR,BRL,2.5913
2013-03-27,EUR,BRL,2.5856
2013-03-28,EUR,BRL,2.5783
2013-03-29,EUR,BRL,2.5806
2013-03-30,EUR,BRL,2.5814
2013-04-01,EUR,BRL,2.5884
2013-04-02,EUR,BRL,2.5944
2013-04-03,EUR,BRL,2.5928
2013-04-04,EUR,BRL,2.5933
2013-04-05,EUR,BRL,2.5976
2013-04-06,EUR,BRL,2.5996
2013-04-08,EUR,BRL,2.5907
2013-04-09,EUR,BRL,2.5939
2013-04-10,EUR,BRL,2.5962
2013-04-11,EUR,BRL,2.5892
2013-04-12,EUR,BRL,2.5877
2013-04-13,EUR,BRL,2.5869
2013-04-15,EUR,BRL,2.584
2013-04-16,EUR,BRL,2.6032
2013-04-17,EUR,BRL,2.6164
2013-04-18,EUR,BRL,2.6172
2013-04-19,EUR,BRL,2.6297
2013-04-20,EUR,BRL,2.6307
2013-04-22,EUR,BRL,2.6284
2013-04-23,EUR,BRL,2.6296
2013-04-24,EUR,BRL,2.6282
2013-04-25,EUR,BRL,2.6268
2013-04-26,EUR,BRL,2.6139
2013-04-27,EUR,BRL,2.6129
2013-04-29,EUR,BRL,2.6124
2013-04-30,EUR,BRL,2.6231
2013-05-01,EUR,BRL,2.6264
2013-05-02,EUR,BRL,2.6352
2013-05-03,EUR,BRL,2.6321
2013-05-04,EUR,BRL,2.6318
2013-05-06,EUR,BRL,2.6365
2013-05-07,EUR,BRL,2.6319
2013-05-08,EUR,BRL,2.6319
2013-05-09,EUR,BRL,2.6344
2013-05-10,EUR,BRL,2.6293
2013-05-13,EUR,BRL,2.6206
2013-05-14,EUR,BRL,2.6129
2013-05-15,EUR,BRL,2.6105
2013-05-16,EUR,BRL,2.6092
2013-05-17,EUR,BRL,2.611
2013-05-18,EUR,BRL,2.6098
2013-05-20,EUR,BRL,2.6109
2013-05-21,EUR,BRL,2.6211
2013-05-22,EUR,BRL,2.6281
2013-05-23,EUR,BRL,2.6345
2013-05-24,EUR,BRL,2.6401
2013-05-25,EUR,BRL,2.6413
2013-05-27,EUR,BRL,2.6512
2013-05-28,EUR,BRL,2.6546
2013-05-29,EUR,BRL,2.6722
2013-05-30,EUR,BRL,2.7022
2013-05-31,EUR,BRL,2.7386
2013-06-01,EUR,BRL,2.7402
2013-06-03,EUR,BRL,2.7686
2013-06-04,EUR,BRL,2.7765
2013-06-05,EUR,BRL,2.7734
2013-06-06,EUR,BRL,2.7831
2013-06-07,EUR,BRL,2.8092
2013-06-08,EUR,BRL,2.8112
2013-06-10,EUR,BRL,2.8213
2013-06-11,EUR,BRL,2.8391
2013-06-12,EUR,BRL,2.8394
2013-06-13,EUR,BRL,2.8512
2013-06-14,EUR,BRL,2.8393
2013-06-15,EUR,BRL,2.8391
2013-06-17,EUR,BRL,2.852
2013-06-18,EUR,BRL,2.8867
2013-06-19,EUR,BRL,2.9046
2013-06-20,EUR,BRL,2.9311
2013-06-21,EUR,BRL,2.9693
2013-06-22,EUR,BRL,2.9693
2013-06-24,EUR,BRL,2.9577
2013-06-25,EUR,BRL,2.9198
2013-06-26,EUR,BRL,2.9002
2013-06-27,EUR,BRL,2.8611
2013-06-28,EUR,BRL,2.8742
2013-06-29,EUR,BRL,2.8727
2013-07-01,EUR,BRL,2.8954
2013-07-02,EUR,BRL,2.9097
2013-07-03,EUR,BRL,2.9188
2013-07-04,EUR,BRL,2.9351
2013-07-05,EUR,BRL,2.9136
2013-07-06,EUR,BRL,2.9117
2013-07-08,EUR,BRL,2.8986
2013-07-09,EUR,BRL,2.904
2013-07-10,EUR,BRL,2.8989
2013-07-11,EUR,BRL,2.9372
2013-07-12,EUR,BRL,2.9466
2013-07-13,EUR,BRL,2.9473
2013-07-15,EUR,BRL,2.9482
2013-07-16,EUR,BRL,2.9243
2013-07-17,EUR,BRL,2.9398
2013-07-18,EUR,BRL,2.9291
2013-07-19,EUR,BRL,2.92
2013-07-20,EUR,BRL,2.9196
2013-07-22,EUR,BRL,2.9396
2013-07-23,EUR,BRL,2.9438
2013-07-24,EUR,BRL,2.9373
2013-07-25,EUR,BRL,2.9561
2013-07-26,EUR,BRL,2.9725
2013-07-27,EUR,BRL,2.974
2013-07-29,EUR,BRL,2.9866
2013-07-30,EUR,BRL,3.0032
2013-07-31,EUR,BRL,3.0199
2013-08-01,EUR,BRL,3.0213
2013-08-02,EUR,BRL,3.0325
2013-08-03,EUR,BRL,3.0336
2013-08-05,EUR,BRL,3.0384
2013-08-06,EUR,BRL,3.0478
2013-08-07,EUR,BRL,3.0534
2013-08-08,EUR,BRL,3.0607
2013-08-09,EUR,BRL,3.0494
2013-08-12,EUR,BRL,3.0325
2013-08-13,EUR,BRL,3.0405
2013-08-14,EUR,BRL,3.0609
2013-08-15,EUR,BRL,3.0792
2013-08-16,EUR,BRL,3.1153
2013-08-17,EUR,BRL,3.1184
2013-08-19,EUR,BRL,3.1713
2013-08-20,EUR,BRL,3.2026
2013-08-21,EUR,BRL,3.2166
2013-08-22,EUR,BRL,3.248
2013-08-23,EUR,BRL,3.2205
2013-08-24,EUR,BRL,3.2293
2013-08-26,EUR,BRL,3.1731
2013-08-27,EUR,BRL,3.1832
2013-08-28,EUR,BRL,3.1701
2013-08-29,EUR,BRL,3.1316
2013-08-30,EUR,BRL,3.1272
2013-08-31,EUR,BRL,3.1258
2013-09-02,EUR,BRL,3.1338
2013-09-03,EUR,BRL,3.1361
2013-09-04,EUR,BRL,3.1109
2013-09-05,EUR,BRL,3.1077
2013-09-06,EUR,BRL,3.0632
2013-09-07,EUR,BRL,3.0619
2013-09-09,EUR,BRL,3.0387
2013-09-10,EUR,BRL,3.0264
2013-09-11,EUR,BRL,3.0301
2013-09-12,EUR,BRL,3.0353
2013-09-13,EUR,BRL,3.0309
2013-09-14,EUR,BRL,3.0301
2013-09-16,EUR,BRL,3.0326
2013-09-17,EUR,BRL,3.0363
2013-09-18,EUR,BRL,3.0164
2013-09-19,EUR,BRL,2.9909
2013-09-20,EUR,BRL,2.9863
2013-09-21,EUR,BRL,2.9841
2013-09-23,EUR,BRL,2.9859
2013-09-24,EUR,BRL,2.9743
2013-09-25,EUR,BRL,2.9739
2013-09-26,EUR,BRL,3.0034
2013-09-27,EUR,BRL,3.0366
2013-09-28,EUR,BRL,3.0382
2013-09-30,EUR,BRL,3.0417
2013-10-01,EUR,BRL,3.0135
2013-10-02,EUR,BRL,3.0001
2013-10-03,EUR,BRL,2.994
2013-10-04,EUR,BRL,3.0001
2013-10-05,EUR,BRL,2.9997
2013-10-07,EUR,BRL,2.9988
2013-10-08,EUR,BRL,2.9954
2013-10-09,EUR,BRL,2.991
2013-10-10,EUR,BRL,2.9786
2013-10-11,EUR,BRL,2.9635
2013-10-12,EUR,BRL,2.9633
2013-10-14,EUR,BRL,2.9587
2013-10-15,EUR,BRL,2.9556
2013-10-16,EUR,BRL,2.9482
2013-10-17,EUR,BRL,2.9563
2013-10-18,EUR,BRL,2.9601
2013-10-19,EUR,BRL,2.96
2013-10-21,EUR,BRL,2.967
2013-10-22,EUR,BRL,2.9767
2013-10-23,EUR,BRL,2.9903
2013-10-24,EUR,BRL,3.0144
2013-10-25,EUR,BRL,3.028
2013-10-26,EUR,BRL,3.0291
2013-10-28,EUR,BRL,3.0232
2013-10-29,EUR,BRL,3.0102
2013-10-30,EUR,BRL,3.0088
2013-10-31,EUR,BRL,3.0098
2013-11-01,EUR,BRL,3.0242
2013-11-02,EUR,BRL,3.0226
2013-11-04,EUR,BRL,3.0297
2013-11-05,EUR,BRL,3.0394
2013-11-06,EUR,BRL,3.0646
2013-11-07,EUR,BRL,3.0753
2013-11-08,EUR,BRL,3.0873
2013-11-11,EUR,BRL,3.101
2013-11-12,EUR,BRL,3.121
2013-11-13,EUR,BRL,3.1292
2013-11-14,EUR,BRL,3.1306
2013-11-15,EUR,BRL,3.1188
2013-11-16,EUR,BRL,3.1188
2013-11-18,EUR,BRL,3.1047
2013-11-19,EUR,BRL,3.0717
2013-11-20,EUR,BRL,3.0684
2013-11-21,EUR,BRL,3.0725
2013-11-22,EUR,BRL,3.0928
2013-11-23,EUR,BRL,3.094
2013-11-25,EUR,BRL,3.0902
2013-11-26,EUR,BRL,3.0942
2013-11-27,EUR,BRL,3.1212
2013-11-28,EUR,BRL,3.1498
2013-11-29,EUR,BRL,3.1584
2013-11-30,EUR,BRL,3.1584
2013-12-02,EUR,BRL,3.1704
2013-12-03,EUR,BRL,3.1857
2013-12-04,EUR,BRL,3.2145
2013-12-05,EUR,BRL,3.2273
2013-12-06,EUR,BRL,3.217
2013-12-07,EUR,BRL,3.2185
2013-12-09,EUR,BRL,3.1975
2013-12-10,EUR,BRL,3.1909
2013-12-11,EUR,BRL,3.1901
2013-12-12,EUR,BRL,3.2139
2013-12-13,EUR,BRL,3.2096
2013-12-14,EUR,BRL,3.2091
2013-12-16,EUR,BRL,3.2051
2013-12-17,EUR,BRL,3.2009
2013-12-18,EUR,BRL,3.199
2013-12-19,EUR,BRL,3.2018
2013-12-20,EUR,BRL,3.2221
2013-12-21,EUR,BRL,3.2222
2013-12-23,EUR,BRL,3.2445
2013-12-24,EUR,BRL,3.2393
2013-12-25,EUR,BRL,3.2351
2013-12-26,EUR,BRL,3.2324
2013-12-27,EUR,BRL,3.2338
2013-12-28,EUR,BRL,3.2343
2013-12-29,EUR,BRL,3.2343
2013-12-30,EUR,BRL,3.2275
2013-12-31,EUR,BRL,3.2412
2014-01-01,EUR,BRL,3.2475
2014-01-02,EUR,BRL,3.2585
2014-01-03,EUR,BRL,3.2536
2014-01-06,EUR,BRL,3.2411
2014-01-07,EUR,BRL,3.2372
2014-01-08,EUR,BRL,3.2338
2014-01-09,EUR,BRL,3.2525
2014-01-10,EUR,BRL,3.2524
2014-01-11,EUR,BRL,3.2525
2014-01-13,EUR,BRL,3.2309
2014-01-14,EUR,BRL,3.226
2014-01-15,EUR,BRL,3.2137
2014-01-16,EUR,BRL,3.2163
2014-01-17,EUR,BRL,3.2135
2014-01-18,EUR,BRL,3.2124
2014-01-20,EUR,BRL,3.1832
2014-01-21,EUR,BRL,3.186
2014-01-22,EUR,BRL,3.2006
2014-01-23,EUR,BRL,3.2247
2014-01-24,EUR,BRL,3.2695
2014-01-25,EUR,BRL,3.2703
2014-01-27,EUR,BRL,3.2828
2014-01-28,EUR,BRL,3.2962
2014-01-29,EUR,BRL,3.3097
2014-01-30,EUR,BRL,3.306
2014-01-31,EUR,BRL,3.2814
2014-02-01,EUR,BRL,3.2804
2014-02-03,EUR,BRL,3.2667
2014-02-04,EUR,BRL,3.2761
2014-02-05,EUR,BRL,3.2655
2014-02-06,EUR,BRL,3.2535
2014-02-07,EUR,BRL,3.2417
2014-02-08,EUR,BRL,3.2415
2014-02-10,EUR,BRL,3.2513
2014-02-11,EUR,BRL,3.2783
2014-02-12,EUR,BRL,3.2801
2014-02-13,EUR,BRL,3.293
2014-02-14,EUR,BRL,3.2833
2014-02-15,EUR,BRL,3.2835
2014-02-17,EUR,BRL,3.2769
2014-02-18,EUR,BRL,3.2765
2014-02-19,EUR,BRL,3.2909
2014-02-20,EUR,BRL,3.2798
2014-02-21,EUR,BRL,3.2584
2014-02-22,EUR,BRL,3.2581
2014-02-24,EUR,BRL,3.231
2014-02-25,EUR,BRL,3.2183
2014-02-26,EUR,BRL,3.221
2014-02-27,EUR,BRL,3.2129
2014-02-28,EUR,BRL,3.2014
2014-03-01,EUR,BRL,3.2017
2014-03-03,EUR,BRL,3.2111
2014-03-04,EUR,BRL,3.2138
2014-03-05,EUR,BRL,3.2092
2014-03-06,EUR,BRL,3.1876
2014-03-07,EUR,BRL,3.2148
2014-03-08,EUR,BRL,3.2163
2014-03-10,EUR,BRL,3.2413
2014-03-11,EUR,BRL,3.2491
2014-03-12,EUR,BRL,3.2667
2014-03-13,EUR,BRL,3.2742
2014-03-14,EUR,BRL,3.2762
2014-03-15,EUR,BRL,3.2764
2014-03-17,EUR,BRL,3.2646
2014-03-18,EUR,BRL,3.2664
2014-03-19,EUR,BRL,3.2558
2014-03-20,EUR,BRL,3.239
2014-03-21,EUR,BRL,3.2215
2014-03-24,EUR,BRL,3.2126
2014-03-25,EUR,BRL,3.2126
2014-03-26,EUR,BRL,3.1937
2014-03-27,EUR,BRL,3.1665
2014-03-28,EUR,BRL,3.1259
2014-03-29,EUR,BRL,3.1241
2014-03-31,EUR,BRL,3.1176
2014-04-01,EUR,BRL,3.1257
2014-04-02,EUR,BRL,3.1246
2014-04-03,EUR,BRL,3.1298
2014-04-04,EUR,BRL,3.1157
2014-04-05,EUR,BRL,3.1156
2014-04-07,EUR,BRL,3.0813
2014-04-08,EUR,BRL,3.0557
2014-04-09,EUR,BRL,3.0484
2014-04-10,EUR,BRL,3.0471
2014-04-11,EUR,BRL,3.062
2014-04-12,EUR,BRL,3.0619
2014-04-14,EUR,BRL,3.0645
2014-04-15,EUR,BRL,3.064
2014-04-16,EUR,BRL,3.0832
2014-04-17,EUR,BRL,3.1011
2014-04-18,EUR,BRL,3.1002
2014-04-19,EUR,BRL,3.1003
2014-04-21,EUR,BRL,3.1008
2014-04-22,EUR,BRL,3.0978
2014-04-23,EUR,BRL,3.0967
2014-04-24,EUR,BRL,3.0805
2014-04-25,EUR,BRL,3.0752
2014-04-26,EUR,BRL,3.0746
2014-04-28,EUR,BRL,3.0974
2014-04-29,EUR,BRL,3.0849
2014-04-30,EUR,BRL,3.0962
2014-05-01,EUR,BRL,3.0931
2014-05-02,EUR,BRL,3.0917
2014-05-03,EUR,BRL,3.0932
2014-05-05,EUR,BRL,3.0885
2014-05-06,EUR,BRL,3.1079
2014-05-07,EUR,BRL,3.1081
2014-05-08,EUR,BRL,3.0926
2014-05-09,EUR,BRL,3.0722
2014-05-12,EUR,BRL,3.057
2014-05-13,EUR,BRL,3.0499
2014-05-14,EUR,BRL,3.0444
2014-05-15,EUR,BRL,3.0361
2014-05-16,EUR,BRL,3.0419
2014-05-17,EUR,BRL,3.0418
2014-05-19,EUR,BRL,3.0409
2014-05-20,EUR,BRL,3.0368
2014-05-21,EUR,BRL,3.0374
2014-05-22,EUR,BRL,3.0324
2014-05-23,EUR,BRL,3.0302
2014-05-24,EUR,BRL,3.0289
2014-05-26,EUR,BRL,3.0318
2014-05-27,EUR,BRL,3.0433
2014-05-28,EUR,BRL,3.0526
2014-05-29,EUR,BRL,3.0464
2014-05-30,EUR,BRL,3.0421
2014-05-31,EUR,BRL,3.0418
2014-06-02,EUR,BRL,3.0555
2014-06-03,EUR,BRL,3.0832
2014-06-04,EUR,BRL,3.0983
2014-06-05,EUR,BRL,3.0944
2014-06-06,EUR,BRL,3.0834
2014-06-07,EUR,BRL,3.0835
2014-06-09,EUR,BRL,3.0663
2014-06-10,EUR,BRL,3.0348
2014-06-11,EUR,BRL,3.0193
2014-06-12,EUR,BRL,3.023
2014-06-13,EUR,BRL,3.0276
2014-06-14,EUR,BRL,3.0273
2014-06-16,EUR,BRL,3.0203
2014-06-17,EUR,BRL,3.0318
2014-06-18,EUR,BRL,3.0539
2014-06-19,EUR,BRL,3.0461
2014-06-20,EUR,BRL,3.0335
2014-06-21,EUR,BRL,3.0321
2014-06-23,EUR,BRL,3.03
2014-06-24,EUR,BRL,3.0232
2014-06-25,EUR,BRL,3.0226
2014-06-26,EUR,BRL,3.0158
2014-06-27,EUR,BRL,3.0014
2014-06-28,EUR,BRL,3.0014
2014-06-30,EUR,BRL,3.0026
2014-07-01,EUR,BRL,3.0192
2014-07-02,EUR,BRL,3.0178
2014-07-03,EUR,BRL,3.028
2014-07-04,EUR,BRL,3.0147
2014-07-05,EUR,BRL,3.0133
2014-07-06,EUR,BRL,3.013
2014-07-07,EUR,BRL,3.0118
2014-07-08,EUR,BRL,3.0179
2014-07-09,EUR,BRL,3.014
2014-07-10,EUR,BRL,3.019
2014-07-11,EUR,BRL,3.0221
